user_id,key,superfit_dis,superfit_sin,superfit_cur,superfit_int,superfit_eng,superfit_res
1106683,SF_CE,40.00,48.00,60.00,50.00,58.00,54.00
1176611,SF_CE,56.00,50.00,64.00,58.00,68.00,62.00
1160335,SF_CE,46.00,44.00,56.00,54.00,58.00,54.00
1212129,SF_CE,56.00,40.00,62.00,54.00,60.00,52.00
1233366,SF_CE,42.00,44.00,48.00,40.00,46.00,42.00
686064,SF_CE,50.00,42.00,52.00,50.00,58.00,46.00
1152946,SF_CE,42.00,44.00,52.00,44.00,46.00,38.00
1136795,SF_CE,0.00,44.00,48.00,44.00,54.00,42.00
1007465,SF_CE,54.00,52.00,58.00,56.00,60.00,50.00
1203121,SF_CE,52.00,40.00,56.00,54.00,58.00,46.00
1119322,SF_CE,44.00,52.00,58.00,50.00,56.00,52.00
1150220,SF_CE,44.00,40.00,62.00,50.00,52.00,44.00
1165575,SF_CE,56.00,48.00,66.00,54.00,62.00,58.00
1234838,SF_CE,54.00,50.00,60.00,52.00,64.00,60.00
1285858,SF_CE,46.00,50.00,54.00,44.00,54.00,52.00
1046607,SF_CE,60.00,38.00,68.00,54.00,70.00,40.00
1116386,SF_CE,54.00,50.00,56.00,42.00,62.00,56.00
1282246,SF_CE,54.00,38.00,58.00,50.00,60.00,48.00
1288984,SF_CE,46.00,42.00,50.00,46.00,54.00,40.00
602391,SF_CE,44.00,44.00,58.00,38.00,46.00,34.00
1092367,SF_CE,54.00,48.00,60.00,60.00,68.00,52.00
1150926,SF_CE,50.00,44.00,54.00,46.00,58.00,40.00
1094726,SF_CE,60.00,34.00,70.00,52.00,62.00,52.00
1084425,SF_CE,48.00,42.00,52.00,50.00,54.00,34.00
1209809,SF_CE,42.00,56.00,66.00,54.00,60.00,50.00
1153942,SF_CE,62.00,52.00,68.00,64.00,66.00,56.00
1157623,SF_CE,60.00,54.00,68.00,64.00,66.00,64.00
1281024,SF_CE,48.00,32.00,50.00,46.00,54.00,32.00
1115579,SF_CE,28.00,36.00,46.00,34.00,44.00,42.00
1100310,SF_CE,58.00,56.00,60.00,50.00,66.00,56.00
1180183,SF_CE,46.00,48.00,58.00,56.00,58.00,46.00
1146603,SF_CE,42.00,40.00,44.00,42.00,54.00,38.00
587669,SF_CE,60.00,64.00,68.00,62.00,64.00,64.00
1108483,SF_CE,60.00,56.00,68.00,58.00,66.00,62.00
1106380,SF_CE,50.00,44.00,56.00,40.00,54.00,48.00
1098886,SF_CE,48.00,44.00,54.00,40.00,52.00,24.00
1148495,SF_CE,58.00,50.00,68.00,54.00,60.00,42.00
1232425,SF_CE,52.00,48.00,56.00,40.00,62.00,40.00
1151057,SF_CE,44.00,38.00,62.00,48.00,64.00,42.00
609155,SF_CE,52.00,42.00,54.00,52.00,54.00,54.00
1141710,SF_CE,54.00,46.00,62.00,50.00,68.00,54.00
1209138,SF_CE,44.00,50.00,64.00,50.00,54.00,42.00
1174819,SF_CE,54.00,48.00,60.00,58.00,66.00,54.00
982092,SF_CE,54.00,44.00,58.00,56.00,62.00,52.00
1209209,SF_CE,54.00,50.00,56.00,54.00,66.00,48.00
1172792,SF_CE,44.00,36.00,60.00,54.00,58.00,56.00
1196510,SF_CE,44.00,42.00,62.00,58.00,60.00,52.00
1073029,SF_CE,42.00,54.00,54.00,52.00,54.00,50.00
1143372,SF_CE,60.00,58.00,64.00,62.00,64.00,52.00
1161100,SF_CE,40.00,44.00,48.00,38.00,46.00,42.00
1149303,SF_CE,56.00,52.00,66.00,56.00,64.00,58.00
1140475,SF_CE,6.00,52.00,58.00,44.00,54.00,44.00
1158078,SF_CE,42.00,54.00,66.00,54.00,54.00,54.00
971663,SF_CE,58.00,58.00,58.00,58.00,60.00,34.00
1161402,SF_CE,64.00,62.00,68.00,60.00,66.00,62.00
1270522,SF_CE,52.00,50.00,58.00,52.00,54.00,36.00
1395728,SF_CE,38.00,32.00,42.00,40.00,40.00,38.00
1151094,SF_CE,58.00,58.00,62.00,54.00,64.00,60.00
1119805,SF_CE,50.00,38.00,54.00,50.00,56.00,48.00
1163718,SF_CE,44.00,44.00,58.00,48.00,50.00,40.00
1281370,SF_CE,50.00,42.00,58.00,54.00,62.00,56.00
1153478,SF_CE,76.00,64.00,76.00,70.00,80.00,72.00
1401381,SF_CE,58.00,54.00,66.00,62.00,68.00,64.00
1171566,SF_CE,52.00,42.00,62.00,58.00,60.00,50.00
1170019,SF_CE,68.00,52.00,78.00,52.00,76.00,48.00
1392001,SF_CE,56.00,46.00,62.00,60.00,64.00,54.00
1085973,SF_CE,50.00,50.00,56.00,52.00,58.00,48.00
1222333,SF_CE,50.00,56.00,58.00,48.00,58.00,52.00
1402121,SF_CE,60.00,52.00,64.00,56.00,62.00,54.00
1289280,SF_CE,56.00,58.00,62.00,50.00,60.00,58.00
1100369,SF_CE,64.00,56.00,68.00,58.00,66.00,62.00
1377932,SF_CE,48.00,46.00,56.00,46.00,50.00,42.00
1208228,SF_CE,48.00,52.00,58.00,50.00,54.00,46.00
1152247,SF_CE,64.00,54.00,68.00,58.00,68.00,60.00
1069372,SF_CR,54.00,46.00,58.00,44.00,40.00,56.00
1126026,SF_CR,50.00,34.00,54.00,54.00,42.00,56.00
1149596,SF_CR,60.00,52.00,62.00,56.00,48.00,64.00
1383278,SF_CR,56.00,56.00,58.00,50.00,58.00,60.00
1146806,SF_CR,48.00,40.00,52.00,50.00,50.00,58.00
1285747,SF_CR,50.00,44.00,54.00,42.00,40.00,52.00
1369192,SF_CR,60.00,44.00,60.00,56.00,56.00,62.00
1077310,SF_CR,50.00,48.00,54.00,52.00,52.00,58.00
1394348,SF_CR,56.00,54.00,56.00,52.00,56.00,58.00
1158123,SF_CR,42.00,36.00,50.00,32.00,44.00,48.00
356724,SF_CR,44.00,44.00,50.00,42.00,46.00,54.00
1164086,SF_CR,54.00,46.00,60.00,36.00,50.00,62.00
1370871,SF_CR,64.00,56.00,70.00,62.00,68.00,70.00
1226872,SF_CR,46.00,40.00,48.00,46.00,44.00,50.00
1353931,SF_CR,62.00,58.00,62.00,62.00,60.00,70.00
1274739,SF_CR,42.00,48.00,54.00,44.00,46.00,58.00
1148431,SF_CR,54.00,48.00,62.00,48.00,38.00,58.00
1166135,SF_CR,66.00,52.00,70.00,54.00,62.00,68.00
1148243,SF_CR,56.00,50.00,58.00,54.00,48.00,60.00
1261702,SF_CR,40.00,38.00,52.00,44.00,42.00,58.00
353829,SF_CR,50.00,48.00,56.00,48.00,44.00,52.00
1229881,SF_CR,48.00,40.00,50.00,24.00,38.00,58.00
1105470,SF_CR,52.00,44.00,68.00,58.00,48.00,60.00
1147589,SF_CR,32.00,40.00,48.00,46.00,42.00,58.00
1181631,SF_CR,50.00,52.00,56.00,34.00,36.00,66.00
1148220,SF_CR,50.00,52.00,60.00,46.00,44.00,56.00
1024963,SF_CR,48.00,50.00,54.00,44.00,34.00,52.00
1183672,SF_CR,46.00,36.00,60.00,50.00,34.00,52.00
1176619,SF_CR,56.00,58.00,68.00,54.00,64.00,66.00
1178438,SF_CR,54.00,52.00,54.00,54.00,48.00,68.00
1208275,SF_CR,50.00,44.00,64.00,52.00,58.00,66.00
1278614,SF_CR,38.00,56.00,60.00,50.00,50.00,58.00
1286456,SF_CR,58.00,56.00,60.00,54.00,58.00,66.00
1173022,SF_CR,48.00,38.00,50.00,36.00,38.00,54.00
1142921,SF_CR,56.00,46.00,60.00,52.00,58.00,62.00
1108967,SF_CR,56.00,56.00,62.00,56.00,48.00,58.00
1098925,SF_CR,48.00,48.00,60.00,48.00,38.00,52.00
1172262,SF_CR,40.00,46.00,56.00,52.00,46.00,60.00
1181435,SF_CR,40.00,52.00,56.00,42.00,50.00,54.00
1168189,SF_CR,38.00,36.00,44.00,40.00,30.00,48.00
1287156,SF_CR,54.00,50.00,66.00,54.00,56.00,64.00
1155775,SF_CR,56.00,42.00,60.00,50.00,56.00,58.00
1279078,SF_CR,54.00,48.00,56.00,44.00,38.00,68.00
1183467,SF_CR,54.00,48.00,62.00,56.00,46.00,58.00
1166355,SF_CR,46.00,48.00,52.00,50.00,48.00,62.00
1198971,SF_CR,60.00,52.00,64.00,50.00,58.00,68.00
1369066,SF_CR,54.00,58.00,60.00,54.00,44.00,62.00
1286510,SF_CR,72.00,72.00,76.00,76.00,60.00,80.00
1278938,SF_CR,32.00,44.00,52.00,50.00,46.00,54.00
1168692,SF_CR,50.00,58.00,68.00,54.00,60.00,62.00
1151322,SF_CR,44.00,46.00,48.00,44.00,42.00,60.00
1162331,SF_CR,60.00,60.00,62.00,60.00,40.00,64.00
1373836,SF_CR,56.00,50.00,72.00,50.00,40.00,58.00
1205917,SF_CR,46.00,40.00,56.00,54.00,54.00,62.00
1284372,SF_CR,58.00,60.00,62.00,48.00,48.00,64.00
1169735,SF_CR,48.00,46.00,56.00,48.00,48.00,50.00
1280172,SF_CR,46.00,40.00,64.00,54.00,56.00,62.00
1206173,SF_CR,52.00,54.00,56.00,50.00,52.00,58.00
1391853,SF_CR,44.00,54.00,56.00,54.00,44.00,56.00
1270936,SF_CR,40.00,36.00,50.00,48.00,38.00,52.00
1135169,SF_CR,52.00,48.00,54.00,42.00,38.00,56.00
1138778,SF_CR,58.00,50.00,64.00,56.00,48.00,72.00
1014664,SF_CR,64.00,56.00,68.00,56.00,50.00,66.00
1375189,SF_CR,50.00,54.00,56.00,48.00,42.00,58.00
1182566,SF_CR,42.00,40.00,42.00,38.00,36.00,62.00
1288550,SF_CR,58.00,48.00,62.00,56.00,52.00,60.00
1156946,SF_CR,44.00,34.00,50.00,48.00,44.00,52.00
1156509,SF_CR,52.00,52.00,60.00,44.00,52.00,56.00
1135598,SF_CR,54.00,56.00,60.00,48.00,56.00,62.00
901086,SF_CR,56.00,54.00,62.00,58.00,52.00,60.00
1106945,SF_CR,54.00,54.00,62.00,38.00,38.00,62.00
1277698,SF_CR,56.00,54.00,70.00,44.00,58.00,60.00
1191707,SF_CR,56.00,52.00,58.00,52.00,58.00,66.00
1151311,SF_CR,58.00,50.00,68.00,44.00,50.00,60.00
1136631,SF_CR,50.00,54.00,62.00,52.00,40.00,70.00
1286433,SF_CR,48.00,50.00,52.00,50.00,38.00,62.00
1155688,SF_CR,46.00,44.00,52.00,32.00,30.00,54.00
666241,SF_CR,58.00,46.00,62.00,56.00,58.00,60.00
1154143,SF_CR,64.00,78.00,94.00,66.00,70.00,78.00
1146678,SF_CR,62.00,62.00,62.00,56.00,60.00,66.00
1283134,SF_CR,46.00,60.00,62.00,60.00,56.00,68.00
1284645,SF_CR,50.00,48.00,56.00,40.00,46.00,54.00
1155249,SF_CR,54.00,54.00,56.00,50.00,52.00,60.00
1191654,SF_CR,66.00,62.00,66.00,66.00,40.00,68.00
1192562,SF_CR,62.00,54.00,70.00,64.00,60.00,66.00
1153943,SF_CR,56.00,54.00,68.00,60.00,62.00,70.00
987434,SF_CR,50.00,42.00,60.00,34.00,50.00,58.00
1135947,SF_CR,52.00,40.00,58.00,50.00,38.00,60.00
1209924,SF_CR,60.00,56.00,62.00,54.00,62.00,64.00
888433,SF_CR,62.00,52.00,64.00,52.00,48.00,66.00
1228718,SF_CR,54.00,48.00,56.00,54.00,54.00,64.00
1386130,SF_CR,54.00,54.00,60.00,58.00,52.00,68.00
1204479,SF_CR,62.00,52.00,72.00,58.00,62.00,68.00
1169961,SF_CR,58.00,58.00,66.00,52.00,60.00,64.00
1229814,SF_CR,62.00,48.00,64.00,54.00,52.00,66.00
1373153,SF_CR,40.00,48.00,52.00,46.00,38.00,50.00
1168049,SF_CR,44.00,52.00,56.00,48.00,50.00,54.00
1082975,SF_CR,0.00,40.00,42.00,34.00,36.00,44.00
716561,SF_CR,54.00,42.00,58.00,52.00,24.00,60.00
198708,SF_CR,44.00,56.00,70.00,50.00,46.00,68.00
1169701,SF_CR,52.00,44.00,56.00,50.00,40.00,54.00
1100444,SF_CR,46.00,44.00,52.00,40.00,44.00,54.00
1230627,SF_CR,50.00,46.00,52.00,52.00,44.00,56.00
1291369,SF_CR,52.00,52.00,52.00,52.00,48.00,58.00
1273070,SF_CR,60.00,58.00,64.00,62.00,54.00,66.00
1168340,SF_CR,56.00,38.00,66.00,64.00,58.00,66.00
1154430,SF_CR,54.00,46.00,62.00,50.00,56.00,60.00
1107174,SF_CR,44.00,50.00,58.00,56.00,50.00,60.00
1282899,SF_CR,46.00,46.00,48.00,48.00,40.00,50.00
1272347,SF_CR,38.00,48.00,56.00,46.00,40.00,58.00
1152688,SF_CR,46.00,36.00,50.00,42.00,48.00,56.00
1184127,SF_CR,52.00,56.00,58.00,44.00,32.00,64.00
1123673,SF_CR,54.00,54.00,62.00,52.00,60.00,64.00
1200352,SF_CR,52.00,46.00,62.00,52.00,44.00,54.00
1222391,SF_CR,50.00,48.00,56.00,36.00,44.00,54.00
1110630,SF_CR,62.00,60.00,68.00,64.00,62.00,72.00
1154035,SF_CR,66.00,48.00,70.00,58.00,52.00,68.00
1187717,SF_CR,46.00,46.00,54.00,44.00,38.00,50.00
1274594,SF_CR,42.00,40.00,46.00,32.00,26.00,54.00
981088,SF_CR,54.00,54.00,60.00,24.00,40.00,58.00
1147384,SF_CR,46.00,48.00,56.00,54.00,52.00,60.00
1201409,SF_CR,44.00,50.00,54.00,48.00,42.00,52.00
1122597,SF_CR,60.00,46.00,64.00,52.00,60.00,62.00
1186321,SF_CR,50.00,48.00,70.00,60.00,54.00,68.00
1200454,SF_CR,48.00,42.00,50.00,48.00,38.00,60.00
1388024,SF_CR,50.00,44.00,62.00,62.00,56.00,64.00
1185285,SF_CR,64.00,64.00,66.00,62.00,64.00,68.00
1229574,SF_CR,52.00,52.00,54.00,52.00,46.00,56.00
1228678,SF_CR,52.00,54.00,56.00,50.00,44.00,66.00
1378656,SF_CR,52.00,50.00,60.00,54.00,42.00,58.00
1176953,SF_CR,38.00,50.00,64.00,50.00,46.00,52.00
1135427,SF_CR,44.00,44.00,52.00,44.00,32.00,62.00
1398156,SF_CR,58.00,44.00,66.00,60.00,58.00,64.00
1134962,SF_CR,48.00,44.00,52.00,50.00,42.00,54.00
1204135,SF_CR,60.00,58.00,66.00,62.00,64.00,68.00
1275722,SF_CR,48.00,48.00,52.00,40.00,44.00,50.00
1059893,SF_CR,54.00,48.00,58.00,52.00,44.00,66.00
131708,SF_CR,58.00,56.00,66.00,54.00,54.00,66.00
1094166,SF_CR,42.00,38.00,58.00,42.00,30.00,46.00
1208240,SF_CR,50.00,48.00,58.00,46.00,56.00,60.00
1152217,SF_CR,46.00,48.00,50.00,46.00,40.00,52.00
1116510,SF_CR,62.00,68.00,76.00,70.00,52.00,78.00
1109501,SF_CR,46.00,48.00,50.00,40.00,34.00,56.00
1174975,SF_CR,44.00,46.00,52.00,38.00,30.00,50.00
1279779,SF_CR,50.00,46.00,52.00,46.00,50.00,52.00
1129288,SF_CR,42.00,50.00,54.00,50.00,44.00,52.00
1174189,SF_CR,34.00,44.00,50.00,34.00,44.00,54.00
1147847,SF_CR,40.00,38.00,56.00,36.00,38.00,50.00
1107426,SF_CR,60.00,64.00,64.00,58.00,62.00,68.00
1282182,SF_CR,60.00,48.00,62.00,50.00,60.00,64.00
1154943,SF_CR,56.00,54.00,62.00,54.00,48.00,64.00
1173849,SF_CR,48.00,48.00,52.00,50.00,46.00,60.00
1093748,SF_CR,30.00,52.00,54.00,42.00,52.00,56.00
1229464,SF_CR,54.00,54.00,56.00,50.00,48.00,66.00
1383665,SF_CR,52.00,46.00,54.00,38.00,44.00,56.00
1206319,SF_CR,58.00,54.00,62.00,60.00,50.00,64.00
1392722,SF_CR,52.00,54.00,62.00,54.00,50.00,64.00
1088234,SF_CR,54.00,48.00,56.00,54.00,30.00,58.00
1396375,SF_CR,58.00,60.00,60.00,58.00,48.00,66.00
1127734,SF_CR,60.00,48.00,64.00,50.00,62.00,68.00
1167666,SF_CR,56.00,60.00,60.00,60.00,46.00,62.00
1231096,SF_CR,34.00,32.00,40.00,32.00,28.00,36.00
1158668,SF_CR,50.00,52.00,62.00,52.00,60.00,64.00
1154744,SF_CR,0.00,20.00,48.00,30.00,20.00,34.00
1206781,SF_CR,60.00,70.00,74.00,66.00,74.00,80.00
1147963,SF_CR,52.00,44.00,52.00,48.00,46.00,54.00
1100206,SF_CR,52.00,40.00,56.00,50.00,54.00,58.00
1165625,SF_CR,16.00,52.00,58.00,56.00,56.00,60.00
1169056,SF_CR,54.00,64.00,68.00,64.00,68.00,74.00
1205297,SF_CR,40.00,46.00,62.00,38.00,48.00,64.00
1291521,SF_CR,48.00,62.00,64.00,62.00,58.00,66.00
1190493,SF_CR,58.00,48.00,62.00,46.00,54.00,64.00
1150840,SF_CR,58.00,54.00,68.00,56.00,60.00,62.00
1216522,SF_CR,52.00,48.00,64.00,54.00,60.00,68.00
1133032,SF_CR,70.00,74.00,74.00,70.00,66.00,76.00
1147302,SF_CR,50.00,62.00,62.00,60.00,50.00,62.00
1202143,SF_CR,40.00,42.00,46.00,42.00,36.00,48.00
991514,SF_CR,52.00,52.00,58.00,44.00,46.00,54.00
1088877,SF_CR,48.00,46.00,50.00,38.00,40.00,54.00
1232492,SF_CR,58.00,40.00,60.00,48.00,52.00,66.00
1211421,SF_CR,52.00,60.00,62.00,48.00,40.00,64.00
960023,SF_CR,34.00,32.00,40.00,38.00,24.00,46.00
1154377,SF_CR,44.00,52.00,56.00,50.00,52.00,62.00
1278870,SF_CR,44.00,50.00,54.00,34.00,44.00,58.00
539915,SF_CR,46.00,44.00,52.00,50.00,48.00,62.00
1152304,SF_CR,66.00,64.00,72.00,58.00,62.00,68.00
1113855,SF_CR,50.00,48.00,56.00,54.00,38.00,62.00
1119667,SF_CR,58.00,50.00,66.00,52.00,48.00,64.00
1166898,SF_CR,38.00,50.00,54.00,36.00,26.00,52.00
1110785,SF_CR,74.00,70.00,78.00,78.00,78.00,82.00
1115924,SF_CR,38.00,36.00,52.00,26.00,38.00,54.00
1149335,SF_CR,64.00,68.00,74.00,74.00,72.00,84.00
1153804,SF_CR,50.00,42.00,58.00,56.00,40.00,62.00
1146987,SF_CR,54.00,34.00,56.00,36.00,42.00,58.00
1155632,SF_CR,48.00,42.00,56.00,48.00,50.00,54.00
1222499,SF_CR,50.00,42.00,64.00,56.00,60.00,62.00
1271981,SF_CR,56.00,54.00,58.00,56.00,56.00,60.00
1181404,SF_CR,50.00,52.00,56.00,50.00,36.00,60.00
1206917,SF_CR,52.00,40.00,54.00,52.00,46.00,58.00
1123337,SF_CR,40.00,36.00,44.00,38.00,40.00,56.00
1272687,SF_CR,52.00,42.00,54.00,44.00,40.00,58.00
1179887,SF_CR,44.00,34.00,44.00,44.00,32.00,46.00
1206545,SF_CR,50.00,58.00,64.00,52.00,60.00,66.00
1172240,SF_CR,48.00,46.00,56.00,44.00,42.00,50.00
1172675,SF_CR,52.00,46.00,54.00,52.00,42.00,54.00
1209550,SF_CR,52.00,46.00,64.00,62.00,56.00,66.00
1195943,SF_CR,52.00,46.00,62.00,44.00,38.00,54.00
1211539,SF_CR,54.00,54.00,58.00,50.00,48.00,66.00
1016938,SF_CR,52.00,52.00,58.00,50.00,46.00,56.00
1230534,SF_CR,42.00,40.00,54.00,44.00,42.00,50.00
982750,SF_CR,50.00,48.00,64.00,46.00,44.00,54.00
1126869,SF_CR,52.00,48.00,54.00,46.00,40.00,56.00
1285990,SF_CR,60.00,52.00,62.00,52.00,46.00,64.00
1288871,SF_CR,52.00,34.00,62.00,42.00,48.00,54.00
1193676,SF_CR,52.00,52.00,58.00,46.00,50.00,60.00
1164172,SF_CR,52.00,48.00,68.00,62.00,52.00,64.00
1179694,SF_CR,54.00,42.00,64.00,62.00,52.00,66.00
1205231,SF_CR,56.00,46.00,60.00,52.00,48.00,58.00
1163225,SF_CR,54.00,44.00,60.00,56.00,56.00,66.00
1219316,SF_CR,52.00,42.00,54.00,52.00,52.00,58.00
680947,SF_CR,56.00,58.00,66.00,58.00,64.00,70.00
1204668,SF_CR,44.00,42.00,46.00,36.00,34.00,52.00
1095888,SF_CR,44.00,56.00,58.00,56.00,42.00,68.00
1154481,SF_CR,40.00,42.00,50.00,42.00,48.00,54.00
1126083,SF_CR,66.00,60.00,70.00,62.00,58.00,68.00
1151966,SF_CR,48.00,46.00,64.00,54.00,50.00,62.00
1151683,SF_CR,34.00,42.00,46.00,44.00,36.00,50.00
1282024,SF_CR,60.00,54.00,60.00,60.00,58.00,68.00
1135006,SF_CR,46.00,42.00,50.00,44.00,28.00,52.00
1221155,SF_CR,54.00,50.00,56.00,44.00,44.00,60.00
1149425,SF_CR,40.00,38.00,42.00,34.00,34.00,42.00
1371128,SF_CR,52.00,44.00,54.00,52.00,38.00,56.00
1272502,SF_CR,52.00,58.00,60.00,54.00,58.00,60.00
1122038,SF_CR,54.00,56.00,62.00,60.00,56.00,72.00
1146667,SF_CR,42.00,36.00,54.00,40.00,30.00,44.00
1117807,SF_CR,58.00,58.00,62.00,44.00,60.00,64.00
1285322,SF_CR,36.00,40.00,44.00,34.00,26.00,46.00
1339443,SF_CR,58.00,62.00,64.00,48.00,50.00,70.00
1211994,SF_CR,58.00,50.00,62.00,42.00,40.00,60.00
1083607,SF_CR,48.00,46.00,52.00,36.00,24.00,62.00
1286658,SF_CR,42.00,38.00,48.00,40.00,40.00,44.00
1139989,SF_CR,54.00,58.00,60.00,56.00,54.00,62.00
1193800,SF_CR,50.00,36.00,66.00,48.00,46.00,60.00
1151819,SF_CR,50.00,50.00,56.00,52.00,46.00,54.00
1142786,SF_CR,56.00,50.00,58.00,50.00,58.00,60.00
1185906,SF_CR,52.00,46.00,52.00,48.00,40.00,54.00
1108772,SF_CR,56.00,52.00,62.00,48.00,58.00,60.00
1106109,SF_CR,40.00,32.00,40.00,32.00,26.00,44.00
1174697,SF_CR,58.00,58.00,58.00,58.00,44.00,64.00
1229230,SF_CR,48.00,52.00,56.00,44.00,50.00,54.00
1191555,SF_CR,46.00,54.00,64.00,48.00,44.00,56.00
1155374,SF_CR,36.00,44.00,54.00,32.00,40.00,52.00
1098793,SF_CR,56.00,50.00,62.00,56.00,52.00,58.00
1177570,SF_CR,60.00,54.00,62.00,50.00,60.00,64.00
1228705,SF_CR,20.00,36.00,44.00,38.00,30.00,48.00
1211468,SF_CR,62.00,60.00,64.00,62.00,62.00,66.00
324813,SF_CR,60.00,42.00,64.00,62.00,56.00,66.00
1232982,SF_CR,44.00,46.00,54.00,52.00,50.00,58.00
1206392,SF_CR,52.00,50.00,54.00,52.00,40.00,56.00
1078632,SF_CR,46.00,58.00,62.00,58.00,56.00,60.00
1161185,SF_CR,52.00,54.00,58.00,52.00,46.00,62.00
1279170,SF_CR,34.00,38.00,42.00,38.00,30.00,40.00
1115911,SF_CR,72.00,74.00,74.00,62.00,66.00,80.00
1207233,SF_CR,52.00,42.00,72.00,60.00,60.00,62.00
1019879,SF_CR,46.00,46.00,56.00,46.00,32.00,48.00
927013,SF_CR,48.00,42.00,52.00,32.00,42.00,54.00
1129995,SF_CR,44.00,30.00,48.00,46.00,38.00,52.00
1148683,SF_CR,42.00,50.00,54.00,50.00,44.00,52.00
1164969,SF_CR,46.00,46.00,56.00,56.00,54.00,62.00
1180811,SF_CR,34.00,38.00,42.00,34.00,32.00,40.00
1191456,SF_CR,28.00,38.00,44.00,36.00,40.00,42.00
1148100,SF_CR,46.00,48.00,50.00,40.00,48.00,62.00
1167233,SF_CR,46.00,44.00,68.00,50.00,50.00,52.00
1171349,SF_CR,50.00,48.00,54.00,46.00,38.00,52.00
1168065,SF_CR,28.00,34.00,38.00,26.00,36.00,42.00
1135765,SF_CR,52.00,50.00,64.00,46.00,48.00,62.00
1169472,SF_CR,46.00,48.00,48.00,40.00,30.00,50.00
1275008,SF_CR,50.00,42.00,52.00,44.00,36.00,56.00
1158469,SF_CR,40.00,42.00,60.00,54.00,50.00,56.00
1008041,SF_CR,54.00,50.00,56.00,50.00,46.00,58.00
1211643,SF_CR,54.00,52.00,58.00,54.00,54.00,56.00
1279809,SF_CR,38.00,32.00,40.00,40.00,40.00,58.00
1206563,SF_CR,46.00,36.00,56.00,48.00,32.00,50.00
1131975,SF_CR,50.00,44.00,52.00,42.00,38.00,68.00
1149928,SF_CR,50.00,48.00,60.00,52.00,56.00,62.00
1267684,SF_CR,54.00,54.00,56.00,46.00,40.00,58.00
1164708,SF_CR,50.00,36.00,52.00,42.00,44.00,54.00
1274322,SF_CR,42.00,46.00,58.00,50.00,54.00,56.00
1171646,SF_CR,58.00,58.00,58.00,52.00,48.00,70.00
1147012,SF_CR,40.00,44.00,46.00,26.00,22.00,48.00
1074156,SF_CR,50.00,44.00,52.00,50.00,42.00,54.00
1380656,SF_CR,60.00,58.00,64.00,62.00,56.00,68.00
1206308,SF_CR,58.00,50.00,60.00,46.00,52.00,64.00
1144511,SF_CR,48.00,54.00,60.00,40.00,46.00,68.00
1207927,SF_CR,52.00,46.00,54.00,46.00,32.00,74.00
1106671,SF_CR,46.00,54.00,56.00,54.00,46.00,60.00
1102150,SF_CR,50.00,56.00,58.00,46.00,56.00,64.00
1187207,SF_CR,40.00,46.00,62.00,44.00,38.00,56.00
1138945,SF_CR,66.00,60.00,66.00,60.00,48.00,68.00
1272939,SF_CR,46.00,32.00,54.00,34.00,28.00,48.00
1220293,SF_CR,50.00,52.00,56.00,48.00,42.00,54.00
1225226,SF_CR,60.00,54.00,68.00,60.00,58.00,64.00
1225060,SF_CR,48.00,38.00,52.00,44.00,26.00,50.00
1126731,SF_CR,52.00,48.00,62.00,58.00,40.00,64.00
645671,SF_CR,66.00,56.00,68.00,66.00,66.00,68.00
1008378,SF_CR,52.00,52.00,62.00,48.00,46.00,64.00
1270353,SF_CR,50.00,50.00,64.00,60.00,46.00,72.00
1152255,SF_CR,46.00,48.00,62.00,48.00,52.00,58.00
1195963,SF_CR,54.00,58.00,66.00,52.00,60.00,62.00
1276205,SF_CR,48.00,44.00,50.00,48.00,48.00,52.00
1232187,SF_CR,38.00,34.00,50.00,34.00,30.00,44.00
1173018,SF_CR,56.00,58.00,66.00,54.00,64.00,72.00
1168242,SF_CR,44.00,40.00,52.00,44.00,46.00,56.00
892163,SF_CR,58.00,48.00,58.00,54.00,48.00,60.00
1151417,SF_CR,70.00,60.00,70.00,60.00,70.00,72.00
809068,SF_CR,56.00,50.00,68.00,50.00,58.00,66.00
1167029,SF_CR,46.00,42.00,50.00,38.00,40.00,60.00
1104458,SF_CR,54.00,54.00,64.00,48.00,54.00,58.00
1174171,SF_CR,50.00,40.00,56.00,40.00,34.00,58.00
1162869,SF_CR,56.00,66.00,66.00,66.00,62.00,70.00
1130075,SF_CR,58.00,52.00,72.00,58.00,54.00,62.00
987397,SF_CR,50.00,48.00,58.00,56.00,44.00,60.00
1154532,SF_CR,58.00,62.00,64.00,64.00,46.00,68.00
1137028,SF_CR,50.00,34.00,54.00,50.00,42.00,52.00
1113265,SF_CR,48.00,52.00,58.00,54.00,44.00,56.00
1148560,SF_CR,42.00,38.00,48.00,42.00,28.00,44.00
1201956,SF_CR,56.00,50.00,56.00,54.00,46.00,62.00
1175530,SF_CR,44.00,52.00,60.00,34.00,44.00,54.00
1149726,SF_CR,42.00,42.00,46.00,28.00,12.00,48.00
1217985,SF_CR,56.00,60.00,60.00,56.00,60.00,68.00
1154811,SF_CR,38.00,38.00,54.00,40.00,20.00,44.00
1190159,SF_CR,50.00,40.00,58.00,42.00,24.00,56.00
1085528,SF_CR,52.00,46.00,56.00,48.00,48.00,54.00
1212005,SF_CR,56.00,54.00,62.00,42.00,42.00,64.00
1134572,SF_CR,60.00,58.00,64.00,60.00,42.00,66.00
1180104,SF_CR,44.00,42.00,50.00,46.00,48.00,54.00
1233473,SF_CR,54.00,60.00,62.00,52.00,54.00,68.00
